Portland Mega Zone 6 - Zone C,137970566.64149025,45.58672709873571,-122.69194172189148
Washington D.C. Mega Zone 12 - Zone A,105902818.47781667,38.84199218492688,-76.92301591527956
Pittsburgh Mega Zone 5 - Zone A,44788550.479643695,40.456749927383555,-79.92787852148315
Orlando Mega Zone 2 - Zone C,138118079.72414705,28.54298767922504,-81.18459075603953
[USCAN] Chicago Mega Zone 3 - Zone A [T1] - Humboldt  Garfield Park,37000225.86178731,41.885702865143244,-87.72670676354129
Austin Mega Zone 5 - Zone B,89178543.9007942,30.34588466535499,-97.70480708608885
Los Angeles Mega Zone 16 - Zone C,43182084.487539716,33.75596907431752,-118.19798663946158
Miami Mega Zone 2 - Zone B,55332511.547027975,25.958321499336154,-80.15160035117496
[USCAN] Chicago Mega Zone 5 - Zone A [T1] - Rogers Park,11447998.126757853,42.00917954653898,-87.68112055886463
[USCAN] Chicago Mega Zone 6 - Zone D [T2] - Jefferson Park,40308040.481620096,41.977216366975725,-87.78377614773775
San Francisco Mega Zone 22 - Zone A,87809506.86970091,37.94702076040593,-122.34726964751466
Tampa Bay Mega Zone 6 - Zone B,99249511.25748849,27.85391599429837,-82.64523329736603
El Paso Mega Zone 1 - Zone B,329295316.9181933,31.922000578166443,-106.50655401846196
Washington D.C. Mega Zone 4 - Zone C,113222108.53093305,38.91217492664163,-77.18791472433581
Portland Mega Zone 2 - Zone A,93566239.0390545,45.46560355221738,-122.67091243652229
Philadelphia Mega Zone 9 - Zone B,39964425.93081826,40.02908413924502,-75.08079794600394
Orlando Mega Zone 1 - Zone B,102818346.66536264,28.48564225365801,-81.38867556172963
Washington D.C. Mega Zone 6 - Zone C,69893224.67921735,38.996066157899904,-76.92882504611235
Seattle Mega Zone 2 - Zone C,103731585.51086736,47.46892533050954,-122.28453268189776
Dallas Mega Zone 22 - Zone A,55181835.563932166,32.995890860893574,-96.74156069764395
Las Vegas Mega Zone 2 - Zone C,70828246.27915208,36.033800787651934,-115.0600054937423
NYC Suburbs Mega Zone 12 - Zone B,142989167.21356943,40.81216329563791,-73.66472515124919
Baltimore-Maryland Mega Zone 2 - Zone B,127487997.68325247,39.41834719701674,-76.59942258834889
[USCAN] Cleveland Mega Zone 2 - Zone A [T3] - University Circle,68098881.53320412,41.49647970298404,-81.59764558465471
San Diego Mega Zone 8 - Zone C,64412192.06638748,32.63247183513125,-116.96570200375601
Orange County Mega Zone 8 - Zone C,96021920.21933745,33.620733058943266,-117.83266749861203
Dallas Mega Zone 6 - Zone B,121815820.08444265,32.924020118516026,-96.98908508802407
New Jersey Mega Zone 3 - Zone B,37593919.361976035,40.861913362816935,-74.15072527705331
Portland Mega Zone 2 - Zone C,112088641.1364595,45.45128829481994,-122.84421028484637
Las Vegas Mega Zone 4 - Zone A,4937964485.147484,36.354033470243195,-115.46924051845349
San Francisco Mega Zone 19 - Zone C,98235944.68609436,37.76129350168642,-122.15714125393289
Tampa Bay Mega Zone 2 - Zone B,97713690.64382967,27.996995300516375,-82.53611577428751
Nashville Mega Zone 1 - Zone B,175606625.07115248,36.15440255126794,-86.68836643296456
Atlanta Mega Zone 2 - Zone B,94216691.57940713,33.880370809060906,-84.29295477119848
Dallas Mega Zone 3 - Zone B,123795651.79456456,32.97636643863806,-96.89552371533335
Atlanta Mega Zone 2 - Zone C,77836959.07078241,33.93605197078349,-84.3389603783318
Salt Lake City Mega Zone 1 - Zone C,75327181.09681827,40.629124118931536,-111.89741018084882
Las Vegas Mega Zone 2 - Zone A,79099633.92695963,36.06671810565647,-115.13547537278077
Los Angeles Mega Zone 5 - Zone B,14983439.159947485,33.95776955690212,-118.35722118662741
Dallas Mega Zone 21 - Zone D,37649023.03988352,32.834889996749816,-96.72461976529279
Tampa Bay Mega Zone 1 - Zone B,71794793.0803104,28.051320909260074,-82.4503777222222
San Francisco Mega Zone 21 - Zone B,217792113.12610862,37.21055711700728,-121.89426227398262
Seattle Mega Zone 4 - Zone A,119673587.33549443,47.858560238901916,-122.28970189848567
Orange County Mega Zone 2 - Zone A,49049764.777209215,33.68080318144414,-117.81885377903038
Houston Mega Zone 17 - Zone C,25805101.29890164,29.683366828971476,-95.41792507324595
Seattle Mega Zone 3 - Zone A,82703725.83114426,47.67952712576237,-122.14498230035976
[USCAN] Chicago Mega Zone 4 - Zone B [T2] - Bronzeville,27860163.373127382,41.81454941516459,-87.64187620564172
Austin Mega Zone 1 - Zone A,61371911.45095808,30.288243078925568,-97.72322382303508
Atlanta Mega Zone 10 - Zone A,117154352.7373838,33.71619523250804,-84.40280156550219
Los Angeles Mega Zone 6 - Zone A,53347587.7860117,34.03003813983509,-118.12851075948522
Atlanta Mega Zone 3 - Zone C,216309851.1427856,33.9933950690343,-84.47435598775095
NYC Suburbs Mega Zone 13 - Zone A,86218601.03463827,40.69254320285421,-73.43680729076993
[USCAN] Cleveland Mega Zone 1 - Zone C [T3] - Lakewood,60066827.67946525,41.46616588555921,-81.82101541399923
Pittsburgh Mega Zone 5 - Zone B,59857422.85280722,40.40619231974703,-79.97113203173016
Phoenix Mega Zone 13 - Zone B,57522975.6396135,33.534222216923766,-112.04478446397738
Austin Mega Zone 3 - Zone B,229708099.04486993,30.45919498934846,-97.79593692617276
Miami Mega Zone 10 - Zone C,98387231.10017835,26.119345091818147,-80.36469396467784
Los Angeles Mega Zone 12 - Zone B,41279756.66239394,33.80594554000153,-118.20129838579577
New Jersey Mega Zone 1 - Zone C,16513655.810109705,40.72556499165659,-74.06607355661997
Tampa Bay Mega Zone 7 - Zone A,149416874.90057462,27.96004761866753,-82.28293259579534
[USCAN] Detroit Mega Zone 5 - Zone C [T4] - Southfield,92852787.66299124,42.487018921550224,-83.26070244177686
[USCAN] Detroit Mega Zone 4 - Zone A [T3] - University District,84598112.68694519,42.439657683459686,-83.14514367071475
New Jersey Mega Zone 4 - Zone C,33650439.58559729,40.68371032991615,-74.26743759699221
Denver Mega Zone 1 - Zone C,66087308.11435447,39.66294053745465,-104.98258461735794
Miami Mega Zone 2 - Zone C,60353066.05452971,25.96426270519945,-80.22332561812132
San Francisco Mega Zone 20 - Zone A,181584506.64874402,37.300379617796914,-122.08526894798779
San Francisco Mega Zone 25 - Zone B,140478984.5689284,37.890154976777225,-122.09424550796643
Austin Mega Zone 2 - Zone B,95672304.50363594,30.41109599388852,-97.69566375482158
Memphis Mega Zone 1 - Zone A,149751584.90981227,35.11958114149808,-90.05149322771456
[USCAN] Detroit Mega Zone 2 - Zone A [T3] - Dearborn,87985548.9225798,42.314140455341914,-83.17747941045008
San Diego Mega Zone 6 - Zone A,25565801.54279898,32.705465167592315,-117.11767073417953
Washington D.C. Mega Zone 3 - Zone B,65873345.48951679,38.76887865698755,-77.10754683390587
Washington D.C. Mega Zone 7 - Zone B,86717077.49562956,38.8394626834737,-77.31342085918524
Salt Lake City Mega Zone 7 - Zone B,54886859.04940205,40.728112446767085,-111.87299680018117
San Francisco Mega Zone 9 - Zone B,47085878.91917384,37.31353492160282,-121.82990523149076
Los Angeles Mega Zone 14 - Zone B,18363953.110030092,34.21326926146312,-118.44638786976705
New York City Mega Zone 6 - Zone A,6654948.177436804,40.80854277403949,-73.89759411287825
Miami Mega Zone 13 - Zone A,137662505.3434028,26.514546811894146,-80.0855978132178
San Francisco Mega Zone 4 - Zone B,70279642.46444933,37.694353939749426,-122.13203535644159
Upstate NY Mega Zone 13 - Zone B,46406909.302169666,42.93663706802657,-78.87980178276727
Nashville Mega Zone 1 - Zone C,268785743.0699333,36.191678398187754,-86.87630628090612
[USCAN] Toledo Mega Zone 2 - Zone C [T4] - University of Toledo,81663741.19493447,41.67162912256281,-83.58076835045682
Phoenix Mega Zone 7 - Zone A,137927571.4637915,33.585785462352625,-111.86016053835618
Tampa Bay Mega Zone 6 - Zone A,124382176.65381867,27.725741045797328,-82.69893751024492
Miami Mega Zone 10 - Zone A,60421142.155146286,26.144234112013713,-80.2261892513426
Houston Mega Zone 9 - Zone B,86124128.2625505,29.998569193020565,-95.43458597786737
Seattle Mega Zone 11 - Zone C,46626767.14474911,47.75800854484334,-122.36079076058876
Los Angeles Mega Zone 11 - Zone A,8543755.359427042,34.051118957131834,-118.211571102236
[USCAN] Louisville Mega Zone 1 - Zone A [T3] - Downtown,54982062.63176091,38.24565227976189,-85.74060201942483
Inland Empire Mega Zone 7 - Zone B,88565526.45569505,33.96431625439949,-117.73599930728743
Richmond Mega Zone 2 - Zone B,568813916.2027764,37.6636618688609,-77.64142067551093
Washington D.C. Mega Zone 9 - Zone B,96314014.90349829,38.94884449923553,-77.37089636225993
Orange County Mega Zone 2 - Zone B,56772044.34433324,33.74635111961711,-117.81239127148348
El Paso Mega Zone 2 - Zone C,9047739.80306919,31.767913949647305,-106.33019083114745
San Francisco Mega Zone 25 - Zone C,223782218.02435935,37.72868405719239,-121.88775032327554
Atlanta Mega Zone 5 - Zone A,91477920.61891195,33.93934804077354,-84.2055726454884
Inland Empire Mega Zone 7 - Zone A,55768514.06339402,34.00445983314095,-117.68468518530632
Baltimore-Maryland Mega Zone 2 - Zone A,55416261.32479781,39.36596618234423,-76.62498059987736
Salt Lake City Mega Zone 5 - Zone A,366430654.39815396,40.600102477510184,-111.73692000046395
San Antonio Mega Zone 2 - Zone C,105072657.47483982,29.544312619207542,-98.52163264510362
Orange County Mega Zone 7 - Zone B,376364049.35565585,33.702868289036665,-117.63700794541195
Orlando Mega Zone 3 - Zone A,116991530.03234018,28.647979582802723,-81.37607567845387
Houston Mega Zone 17 - Zone A,48390942.24941164,29.68014085127449,-95.47543678546184
New Jersey Mega Zone 3 - Zone A,22490912.660066213,40.91468624563875,-74.16240445367522
Las Vegas Mega Zone 6 - Zone C,83749347.99976663,36.057739722626756,-115.23024116478986
Miami Mega Zone 11 - Zone B,47495141.880262986,26.239445679573777,-80.20627988151915
Orange County Mega Zone 2 - Zone C,45539845.58363412,33.73245216798248,-117.74942697120395
Houston Mega Zone 19 - Zone A,42082662.80852637,29.762094437680624,-95.61052947856315
Bakersfield Mega Zone 3 - Zone B,1184131955.9181278,35.22152090093348,-119.06079095011816
Hampton Roads Mega Zone 1 - Zone C,109744386.1329395,36.869553136452424,-76.16440039557705
Tucson Mega Zone 2 - Zone A,99471547.09109578,32.21055250499929,-110.8238877163068
Hampton Roads Mega Zone 2 - Zone A,190190641.75175777,36.84475727840914,-76.03510548524304
Seattle Mega Zone 3 - Zone B,303830118.6868124,47.56616878743714,-122.01260526571984
Boston Mega Zone 12 - Zone C,42651948.285592236,42.455332686771435,-71.07401196164267
Houston Mega Zone 15 - Zone B,170113614.5161367,29.54738707663542,-95.23250045522788
Phoenix Mega Zone 14 - Zone C,41187692.5320941,33.486262838201554,-112.19443288498738
Seattle Mega Zone 7 - Zone B,297215669.55264467,48.05685931631534,-122.16301719729219
Boston Mega Zone 14 - Zone C,81381783.8038312,42.486208254343325,-71.18560335499146
Houston Mega Zone 12 - Zone B,819686817.244055,30.099703870108986,-95.21586168916058
Phoenix Mega Zone 2 - Zone B,53870016.79603328,33.597189436888655,-112.35094138225811
Dallas Mega Zone 1 - Zone A,108373151.0844614,32.830075662310726,-96.95652556135762
Miami Mega Zone 11 - Zone A,82106806.15811393,26.25079679604837,-80.12667886001384
[USCAN] Ann Arbor Mega Zone 1 - Zone C [T5] - Ann Arbor,324522787.04061985,42.28945954803718,-83.77905974438572
Atlanta Mega Zone 5 - Zone B,232130300.0946538,34.03079422379422,-84.12003950862744
San Antonio Mega Zone 2 - Zone A,67981361.60055757,29.549222948730378,-98.61086499442088
Orange County Mega Zone 1 - Zone A,38221651.18729983,33.6894632483053,-117.89561923473686
Washington D.C. Mega Zone 9 - Zone C,105585166.58002056,38.87420049001149,-77.44727327366378
NYC Suburbs Mega Zone 1 - Zone C,89254525.71247436,40.997640450650174,-73.71097180353263
New Jersey Mega Zone 2 - Zone A,31270483.797974788,40.9001897243002,-74.05963308763998
New Jersey Mega Zone 19 - Zone B,78895945.56870946,40.81036119678008,-74.08157693642734
[USCAN] Chicago Mega Zone 9 - Zone C [T1] - Cicero,34323526.10860739,41.84205422235661,-87.7427585430531
Albuquerque Mega Zone 2 - Zone B,93263543.10449354,35.138183071440686,-106.56697781386049
[USCAN] Chicago Mega Zone 8 - Zone C [T2] - Oak Park,34568282.4572298,41.88164800301708,-87.8145457249319
Los Angeles Mega Zone 8 - Zone B,43607470.140812635,34.150261764880305,-118.06775798120789
New Jersey Mega Zone 7 - Zone A,78250242.5664825,40.47780091130459,-74.30254352960117
Dallas Mega Zone 8 - Zone A,87977282.53168412,33.09209755749739,-96.71779594279032
Tampa Bay Mega Zone 6 - Zone C,97759633.11915983,27.81600535412824,-82.7097868583784
Miami Mega Zone 11 - Zone C,64162284.19504309,26.242722019117835,-80.26539762149918
Miami Mega Zone 6 - Zone C,272947272.48828,25.718801182030443,-80.59218866882628
New Jersey Mega Zone 3 - Zone C,28386963.415709488,40.87769337883589,-74.09857616579447
San Diego Mega Zone 7 - Zone A,34553030.65247477,32.77843097151071,-117.0715034079375
Sacramento Mega Zone 4 - Zone A,80626119.9556242,38.53894244265414,-121.46886043202589
Boston Mega Zone 11 - Zone A,44877415.44547801,42.39297184035394,-71.00869182935011
San Antonio Mega Zone 4 - Zone B,100001851.44156699,29.446534811607332,-98.46768636834294
Las Vegas Mega Zone 6 - Zone B,42968817.62343674,36.12926573838368,-115.28006081851726
Boston Mega Zone 13 - Zone B,46232726.444856375,42.26422375293634,-71.01268095279404
Seattle Mega Zone 1 - Zone C,36281436.556128144,47.62495010630132,-122.30911784097087
[USCAN] Louisville Mega Zone 1 - Zone C [T4] - St Matthews,101729710.90384044,38.226180040368334,-85.65811579640999
Orange County Mega Zone 3 - Zone B,41731426.92073374,33.80965994912264,-117.91939520060414
Denver Mega Zone 9 - Zone C,49393576.84804659,39.632237704876786,-104.88583915708803
New Jersey Mega Zone 7 - Zone B,69728378.34628211,40.602292503079546,-74.24927118561281
Philadelphia Mega Zone 5 - Zone A,55862019.42460312,39.9036726145581,-75.29013150022907
Denver Mega Zone 8 - Zone A,67328914.39134562,39.76568191194121,-104.95419311121223
Denver Mega Zone 10 - Zone A,170380880.69689423,39.82828188404368,-105.14996209024082
Orlando Mega Zone 2 - Zone B,137957515.3384608,28.501814773341998,-81.2479028314868
Knoxville Mega Zone 1 - Zone A,147442621.03617242,35.954386714589134,-83.98292287873467
Tulsa Mega Zone 3 - Zone A,166353496.16643885,36.134267601033606,-95.92588862517967
Orlando Mega Zone 7 - Zone B,300807273.3952478,28.763518589694964,-81.29906187971743
Seattle Mega Zone 4 - Zone B,108422726.26035497,47.853330429264695,-122.19640586349429
Bozeman Mega Zone 1 - Zone A,24335283242.34013,45.42972799415263,-111.27250133862684
Orange County Mega Zone 4 - Zone C,133589948.42136775,33.88697893868813,-117.7796293447707
Orange County Mega Zone 6 - Zone C,31208028.971762847,33.77021450495728,-117.86814606895508
Austin Mega Zone 1 - Zone B,93511236.61617762,30.194253470405553,-97.82348773472461
San Diego Mega Zone 10 - Zone C,137491926.62967658,33.0245036617913,-117.22957851672791
Phoenix Mega Zone 4 - Zone C,51302710.971964866,33.509126189088796,-112.10840119520856
Colorado Springs Mega Zone 1 - Zone A,82290675.93779996,38.905104317065486,-104.74253293199332
Boston Mega Zone 2 - Zone A,73895569.32944286,42.47029771279893,-70.97718266271728
[USCAN] Chicago Mega Zone 17 - Zone C [T3] - Elmhurst,112810109.1920791,41.89590120813358,-87.9904382764793
St Louis Mega Zone 1 - Zone B,114687176.08821785,38.62725460879147,-90.34341455666328
Upstate NY Mega Zone 11 - Zone A,112471363.6853191,43.17216067338199,-77.56895375665597
[USCAN] Chicago Mega Zone 8 - Zone B [T2] - Berwyn,36514763.61447615,41.830720137214,-87.81584776599
[USCAN] Chicago Mega Zone 6 - Zone C [T3] - Skokie,46331501.12607477,42.033823729313674,-87.75538407996443
St Louis Mega Zone 5 - Zone B,76128091.55287579,38.65938130347901,-90.23481821400887
Denver Mega Zone 2 - Zone A,95408549.39296807,39.89131516561269,-104.96376387567312
[USCAN] Chicago Mega Zone 13 - Zone A [T4] - Downers Grove,139442613.0172921,41.80253128295681,-87.93240338724034
Boston Mega Zone 11 - Zone C,20649704.42325696,42.39242973519276,-71.06347894288692
Houston Mega Zone 3 - Zone C,945383542.9760983,29.45110698520505,-95.71262735999063
Denver Mega Zone 1 - Zone A,71298717.69355588,39.69121620084382,-105.0750546746638
Memphis Mega Zone 2 - Zone A,139433166.09015775,35.19039281555737,-89.84059765779566
Houston Mega Zone 8 - Zone A,90524575.21041755,29.623402358130626,-95.52999589694193
Oklahoma City Mega Zone 3 - Zone A,196674631.19944155,35.55686924677868,-97.61102841007377
Washington D.C. Mega Zone 10 - Zone C,105911013.891019,39.13531198598619,-77.22096245890917
Orange County Mega Zone 7 - Zone A,144334433.5896841,33.48343007481449,-117.60821641034413
Tucson Mega Zone 1 - Zone A,79038267.79581645,32.254820803377214,-110.9634053160123
Tucson Mega Zone 3 - Zone A,395779751.3560078,32.388157652966484,-110.97997392774359
Salt Lake City Mega Zone 3 - Zone C,787806437.806552,40.24059896592934,-111.5527577042364
[USCAN] Omaha Mega Zone 3 - Zone D [T5] - Green Meadows,316800347.4892971,41.35707446416616,-96.09145327645923
San Antonio Mega Zone 5 - Zone B,106002795.13200079,29.450690928749257,-98.55314354190524
San Antonio Mega Zone 3 - Zone A,490625103.73195356,29.52287507480802,-98.75463753775063
Oklahoma City Mega Zone 2 - Zone A,522592022.383918,35.26012142278154,-97.32740812686025
